id,name,category,sn,status,location
PPC046505,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,2406014.0,Available,"Red Deer"
PPC046506,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,2406015.0,In-Use,"Red Deer"
PPC046507,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,2406016.0,Available,"Grand Prairie"
PPC046508,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,2406017.0,In-Use,"Red Deer"
PPC046509,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,2406018.0,In-Use,"Red Deer"
PPC046510,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,2406019.0,Available,"Red Deer"
PPC046511,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,2406020.0,New,"Grand Prairie"
PPC046553,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-161-2406001,Available,"Grand Prairie"
PPC046554,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-161-2406002,New,"Red Deer"
PPC046555,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-161-2406003,New,"Red Deer"
PPC046556,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-161-2406004,New,"Red Deer"
PPC046557,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-161-2406005,Available,"Grand Prairie"
PPC046558,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-161-2406006,Available,"Grand Prairie"
PPC046559,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-161-2406007,New,"Red Deer"
PPC046560,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-161-2406008,Available,"Grand Prairie"
PPC046561,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,RD23049522,New,"Red Deer"
PPC046562,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,RD23049523,Available,"Grand Prairie"
PPC046563,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,RD23049524,New,"Red Deer"
PPC046564,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,RD23049529,New,"Red Deer"
PPC046565,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,RD23049530,Available,"Grand Prairie"
PPC046566,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,RD23049531,New,"Red Deer"
PPC046567,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,RD23049532,Available,"Grand Prairie"
PPC047064,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,F30063-1-001,Available,"Red Deer"
PPC047065,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,F30063-1-002,In-Use,"Red Deer"
PPC047066,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,F30063-1-003,Available,"Red Deer"
PPC047067,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,F30063-1-004,Available,"Red Deer"
PPC047068,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,F30063-1-005,New,"Red Deer"
PPC047069,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,F30063-1-006,Available,"Grand Prairie"
PPC047070,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,F30063-1-007,Available,"Grand Prairie"
PPC047071,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,F30063-1-008,In-Use,"Red Deer"
PPC047072,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,F30063-1-009,Available,"Grand Prairie"
PPC047073,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,F30063-1-010,Available,"Grand Prairie"
PPC047074,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,F30063-1-011,Available,"Grand Prairie"
PPC047075,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,F30063-1-012,Available,"Grand Prairie"
PPC047079,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,DJG0004,Available,"Red Deer"
PPC047080,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,DJG0005,Available,"Red Deer"
PPC047081,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,DJG0009,In-Use,"Red Deer"
PPC047082,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,DJG0011,Available,"Red Deer"
PPC047083,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,DJG0012,Available,"Red Deer"
PPC047084,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,DJG0018,In-Use,"Red Deer"
PPC047085,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,DJG0019,In-Use,"Red Deer"
PPC047086,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,DJG0020,Available,"Red Deer"
PPC047087,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,DJG0021,Available,"Red Deer"
PPC047088,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,20551.0,Available,"Red Deer"
PPC047089,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,20350.0,In-Use,"Red Deer"
PPC047090,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,20337.0,In-Use,"Red Deer"
PPC047091,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,20336.0,Available,"Red Deer"
PPC047100,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-173-2410001,In-Use,"Red Deer"
PPC047101,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-173-2410002,Available,"Grand Prairie"
PPC047102,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-173-2410003,In-Use,"Red Deer"
PPC047103,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-173-2410004,In-Use,"Red Deer"
PPC047104,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-173-2410005,In-Use,"Red Deer"
PPC047105,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-173-2410006,In-Use,"Red Deer"
PPC047106,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-173-2410007,In-Use,"Red Deer"
PPC047107,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-173-2410008,Available,"Red Deer"
PPC047108,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-173-2410009,In-Use,"Red Deer"
PPC047109,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-173-2410010,In-Use,"Red Deer"
PPC047110,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-173-2410011,In-Use,"Red Deer"
PPC047111,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-173-2410012,Available,"Red Deer"
PPC047112,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-172-2409001,Available,"Red Deer"
PPC047113,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-172-2409002,In-Use,"Red Deer"
PPC047114,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-172-2409003,In-Use,"Red Deer"
PPC047115,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-172-2409004,In-Use,"Red Deer"
PPC047116,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-172-2409005,In-Use,"Red Deer"
PPC047117,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-172-2409006,In-Use,"Red Deer"
PPC047118,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-172-2409007,In-Use,"Red Deer"
PPC047119,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-172-2409008,Available,"Red Deer"
PPC047120,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-172-2409009,In-Use,"Red Deer"
PPC047121,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-172-2409010,In-Use,"Red Deer"
PPC047122,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-172-2409011,In-Use,"Red Deer"
PPC047123,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,JL-172-2409012,In-Use,"Red Deer"
PPC048324,"Spool Spacer | 3-1/16"" 15K | 120""",Valves,DJG007,Available,"Grand Prairie"
PPC045727,"Spool Spacer | 3-1/16"" 15K | 18""",Valves,"ISS315L18 - 2309016",Available,"Red Deer"
PPC045728,"Spool Spacer | 3-1/16"" 15K | 18""",Valves,"ISS315L18 - 2309017",Available,"Grand Prairie"
PPC045730,"Spool Spacer | 3-1/16"" 15K | 18""",Valves,"ISS315L18 - 2309019",Available,"Red Deer"
PPC045731,"Spool Spacer | 3-1/16"" 15K | 18""",Valves,"ISS315L18 - 2309022",Available,"Red Deer"
PPC045732,"Spool Spacer | 3-1/16"" 15K | 18""",Valves,"ISS315L18 - 2309023",Available,"Red Deer"
PPC045733,"Spool Spacer | 3-1/16"" 15K | 18""",Valves,"ISS315L18 - 2309024",Available,"Red Deer"
PPC045726,"Spool Spacer | 3-1/16"" 15K | 18""",Valves,"ISS315L18 - 2309013",Available,"Red Deer"
PPC045729,"Spool Spacer | 3-1/16"" 15K | 18""",Valves,"ISS315L18 - 2309018",Available,"Red Deer"
PPC046539,"Spool Spacer | 3-1/16"" 15K | 18""",Valves,JL-141-2309026,New,"Red Deer"
PPC046540,"Spool Spacer | 3-1/16"" 15K | 18""",Valves,JL-141-2309030,New,"Red Deer"
PPC046541,"Spool Spacer | 3-1/16"" 15K | 18""",Valves,JL-141-2309027,Available,"Grand Prairie"
PPC046542,"Spool Spacer | 3-1/16"" 15K | 18""",Valves,JL-141-2309029,Available,"Grand Prairie"
PPC046543,"Spool Spacer | 3-1/16"" 15K | 18""",Valves,JL-141-2309014,Available,"Grand Prairie"
PPC045736,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,"ISS315L24 - 2311025",Available,"Red Deer"
PPC045739,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,"ISS315L24 - 2311028",In-Use,"Red Deer"
PPC045745,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,"ISS315L24 - 2309004",Available,"Grand Prairie"
PPC045747,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,"ISS315L24 - 2309006",Available,"Grand Prairie"
PPC045734,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,"ISS315L24 - 2311020",Available,"Grand Prairie"
PPC045735,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,"ISS315L24 - 2311023",Available,"Grand Prairie"
PPC045746,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,"ISS315L24 - 2309005",Available,"Grand Prairie"
PPC045740,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,"ISS315L24 - 2311029",In-Use,"Red Deer"
PPC045742,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,"ISS315L24 - 2309001",Available,"Red Deer"
PPC045743,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,"ISS315L24 - 2309002",Available,"Red Deer"
PPC045744,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,"ISS315L24 - 2309003",Available,"Red Deer"
PPC045737,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,"ISS315L24 - 2311026",Available,"Red Deer"
PPC045738,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,"ISS315L24 - 2311027",Available,"Grand Prairie"
PPC045741,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,"ISS315L24 - 2311030",Available,"Red Deer"
PPC046544,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,JL-159-2405001,New,"Red Deer"
PPC046545,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,JL-159-2405002,Available,"Grand Prairie"
PPC046546,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,JL-159-2405003,Available,"Grand Prairie"
PPC046547,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,JL-159-2405004,New,"Red Deer"
PPC047124,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,JL-159-2405013,In-Use,"Red Deer"
PPC047125,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,JL-159-2405014,In-Use,"Red Deer"
PPC047126,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,JL-159-2405015,Available,"Red Deer"
PPC047127,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,JL-159-2405016,Available,"Red Deer"
PPC047128,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,JL-159-2405017,New,"Red Deer"
PPC047129,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,JL-159-2405018,In-Use,"Red Deer"
PPC047130,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,JL-159-2405019,Available,"Red Deer"
PPC047131,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,JL-159-2405020,In-Use,"Red Deer"
PPC047194,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,P002,In-Use,"Red Deer"
PPC047195,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,P004,In-Use,"Red Deer"
PPC047196,"Spool Spacer | 3-1/16"" 15K | 24""",Valves,P005,In-Use,"Red Deer"
PPC047494,"Spool Spacer | 3-1/16"" 15K | 36""",Valves,,In-Use,"Red Deer"
PPC047495,"Spool Spacer | 3-1/16"" 15K | 36""",Valves,,In-Use,"Red Deer"
PPC047499,"Spool Spacer | 3-1/16"" 15K | 36""",Valves,,In-Use,"Red Deer"
PPC047500,"Spool Spacer | 3-1/16"" 15K | 36""",Valves,,Available,"Red Deer"
PPC047501,"Spool Spacer | 3-1/16"" 15K | 36""",Valves,,Available,"Red Deer"
PPC047502,"Spool Spacer | 3-1/16"" 15K | 36""",Valves,,In-Use,"Red Deer"
PPC047503,"Spool Spacer | 3-1/16"" 15K | 36""",Valves,,In-Use,"Red Deer"
PPC047504,"Spool Spacer | 3-1/16"" 15K | 36""",Valves,,In-Use,"Red Deer"
PPC047505,"Spool Spacer | 3-1/16"" 15K | 36""",Valves,,In-Use,"Red Deer"
PPC047506,"Spool Spacer | 3-1/16"" 15K | 36""",Valves,,Available,"Red Deer"
PPC047507,"Spool Spacer | 3-1/16"" 15K | 36""",Valves,,In-Use,"Red Deer"
PPC047098,"Spool Spacer | 3-1/16"" 15K | 48""",Valves,20333.0,Available,"Red Deer"
PPC047099,"Spool Spacer | 3-1/16"" 15K | 48""",Valves,20346.0,New,"Red Deer"
PPC047096,"Spool Spacer | 3-1/16"" 15K | 60""",Valves,20334.0,In-Use,"Red Deer"
PPC047097,"Spool Spacer | 3-1/16"" 15K | 60""",Valves,20347.0,In-Use,"Red Deer"
PPC047197,"Spool Spacer | 3-1/16"" 15K | 60""",Valves,10-109-005CDJ,Available,"Red Deer"
PPC047204,"Spool Spacer | 3-1/16"" 15K | 60""",Valves,10-109-004CDJ,Available,"Red Deer"
PPC047205,"Spool Spacer | 3-1/16"" 15K | 60""",Valves,10-109-003CDJ,New,"Grand Prairie"
PPC047206,"Spool Spacer | 3-1/16"" 15K | 60""",Valves,10-109-002CDJ,Available,"Red Deer"
PPC047207,"Spool Spacer | 3-1/16"" 15K | 60""",Valves,10-109-001CDJ,Available,"Red Deer"
PPC048643,"Spool Spacer | 3-1/16"" 15K | 60""",Valves,10-109-68A-005,In-Use,"Red Deer"
PPC046548,"Spool Spacer | 3-1/16"" 15K | 72""",Valves,JL-141-2309001,New,"Red Deer"
PPC046549,"Spool Spacer | 3-1/16"" 15K | 72""",Valves,JL-141-2309003,Available,"Red Deer"
PPC046550,"Spool Spacer | 3-1/16"" 15K | 72""",Valves,JL-141-2309004,Available,"Red Deer"
PPC046551,"Spool Spacer | 3-1/16"" 15K | 72""",Valves,JL-141-2309005,Available,"Red Deer"
PPC046552,"Spool Spacer | 3-1/16"" 15K | 72""",Valves,JL-141-2309006,New,"Red Deer"
PPC047094,"Spool Spacer | 3-1/16"" 15K | 72""",Valves,20349.0,Available,"Red Deer"
PPC047095,"Spool Spacer | 3-1/16"" 15K | 72""",Valves,20336-1,Available,"Red Deer"
PPC045666,"Spool Spacer | 3-1/16"" 15K | 96""",Valves,"ISS315L120 - 2309002",In-Use,"Red Deer"
PPC045684,"Spool Spacer | 3-1/16"" 15K | 96""",Valves,"ISS315L96 - 2310001",Available,"Red Deer"
PPC045685,"Spool Spacer | 3-1/16"" 15K | 96""",Valves,"ISS315L96 - 2310002",Available,"Grand Prairie"
PPC045688,"Spool Spacer | 3-1/16"" 15K | 96""",Valves,"ISS315L96 - 2310005",Available,"Red Deer"
PPC045696,"Spool Spacer | 3-1/16"" 15K | 96""",Valves,"ISS315L96 - 2207001",Available,"Red Deer"
PPC045697,"Spool Spacer | 3-1/16"" 15K | 96""",Valves,"ISS315L96 - 2207002",Available,"Grand Prairie"
PPC045698,"Spool Spacer | 3-1/16"" 15K | 96""",Valves,"ISS315L96 - 2207018",Available,"Red Deer"
PPC045689,"Spool Spacer | 3-1/16"" 15K | 96""",Valves,"ISS315L96 - 2310006",Available,"Grand Prairie"
PPC045692,"Spool Spacer | 3-1/16"" 15K | 96""",Valves,"ISS315L96 - 2309003",Available,"Grand Prairie"
PPC045691,"Spool Spacer | 3-1/16"" 15K | 96""",Valves,"ISS315L96 - 2309002",Available,"Red Deer"
PPC045693,"Spool Spacer | 3-1/16"" 15K | 96""",Valves,"ISS315L96 - 2309004",Available,"Red Deer"
PPC045686,"Spool Spacer | 3-1/16"" 15K | 96""",Valves,"ISS315L96 - 2310003",Available,"Grand Prairie"
PPC045687,"Spool Spacer | 3-1/16"" 15K | 96""",Valves,"ISS315L96 - 2310004",Available,"Red Deer"
PPC045690,"Spool Spacer | 3-1/16"" 15K | 96""",Valves,"ISS315L96 - 2309001",Available,"Red Deer"
PPC045694,"Spool Spacer | 3-1/16"" 15K | 96""",Valves,"ISS315L96 - 2309005",In-Use,"Red Deer"
PPC045695,"Spool Spacer | 3-1/16"" 15K | 96""",Valves,"ISS315L96 - 2309006",Available,"Red Deer"
PPC045699,"Spool Spacer | 3-1/16"" 15K | 96""",Valves,"ISS315L96 - 2207020",Available,"Red Deer"
PPC047092,"Spool Spacer | 3-1/16"" 15K | 96""",Valves,20335.0,Available,"Red Deer"
PPC047093,"Spool Spacer | 3-1/16"" 15K | 96""",Valves,20348.0,New,"Red Deer"
PPC044484,"Spool Spacer | 3-1/16"" 15K x 3-1/16"" 15K",Valves,F1004-9-009,New,"Red Deer"
PPC044485,"Spool Spacer | 3-1/16"" 15K x 3-1/16"" 15K",Valves,F1004-9-010,New,"Red Deer"
PPC044486,"Spool Spacer | 3-1/16"" 15K x 3-1/16"" 15K",Valves,F1004-9-011,New,"Red Deer"
PPC045418,"Spool Spacer | 3-1/16"" 15K x 3-1/16"" 15K | 120""",Valves,DJG0008,New,"Red Deer"
PPC045419,"Spool Spacer | 3-1/16"" 15K x 3-1/16"" 15K | 120""",Valves,DJG0013,In-Use,"Red Deer"
PPC045420,"Spool Spacer | 3-1/16"" 15K x 3-1/16"" 15K | 120""",Valves,DJG0014,New,"Red Deer"
PPC045421,"Spool Spacer | 3-1/16"" 15K x 3-1/16"" 15K | 120""",Valves,DJG0016,New,"Red Deer"
PPC045422,"Spool Spacer | 3-1/16"" 15K x 3-1/16"" 15K | 120""",Valves,DJG0017,New,"Red Deer"
PPC046056,"Spool Spacer | 3-1/16"" 15K x 3-1/16"" 15K | 120""",Valves,DJG0006,Available,"Red Deer"
PPC046057,"Spool Spacer | 3-1/16"" 15K x 3-1/16"" 15K | 120""",Valves,DJG0010,New,"Red Deer"
PPC046058,"Spool Spacer | 3-1/16"" 15K x 3-1/16"" 15K | 120""",Valves,DJG0015,New,"Red Deer"
PPC046059,"Spool Spacer | 3-1/16"" 15K x 3-1/16"" 15K | 120""",Valves,DJG0017,New,"Red Deer"
PPC048325,"Spool Spacer | 3-1/16"" 15K x 3-1/16"" 15K | 120""",Valves,DJG017,Available,"Grand Prairie"
PPC044513,"Spool Spacer | 4-1/16"" 15K | 12""",Valves,I15356-1-004,Available,"Red Deer"
PPC044514,"Spool Spacer | 4-1/16"" 15K | 12""",Valves,I15356-1-005,Available,"Red Deer"
PPC044515,"Spool Spacer | 4-1/16"" 15K | 12""",Valves,I15356-1-001,Available,"Red Deer"
PPC044516,"Spool Spacer | 4-1/16"" 15K | 12""",Valves,I15356-1-002,Available,"Red Deer"
PPC044517,"Spool Spacer | 4-1/16"" 15K | 12""",Valves,I15356-1-006,Available,"Red Deer"
PPC044518,"Spool Spacer | 4-1/16"" 15K | 12""",Valves,I15356-1-012,Available,"Red Deer"
PPC044519,"Spool Spacer | 4-1/16"" 15K | 12""",Valves,I15356-1-011,Available,"Red Deer"
PPC044520,"Spool Spacer | 4-1/16"" 15K | 12""",Valves,I15356-1-003,Available,"Red Deer"
"PPC 020868","Spool Spacer | 5-1/8"" 10K | 24""",Valves,JK052129,Available,"Grand Prairie"
"PPC 023316","Spool Spacer | 5-1/8"" 15K | 120""",Valves,A24380-1-001,Available,"Red Deer"
"PPC 023317","Spool Spacer | 5-1/8"" 15K | 120""",Valves,A24380-1-004,In-Use,"Grand Prairie"
"PPC 023318","Spool Spacer | 5-1/8"" 15K | 120""",Valves,A24380-1-003,Available,"Grand Prairie"
"PPC 023324","Spool Spacer | 5-1/8"" 15K | 120""",Valves,A24380-1-008,Available,"Grand Prairie"
"PPC 023329","Spool Spacer | 5-1/8"" 15K | 120""",Valves,A24380-1-007,In-Use,"Grand Prairie"
"PPC 023503","Spool Spacer | 5-1/8"" 15K | 120""",Valves,K0050019,Available,"Grand Prairie"
"PPC 023659","Spool Spacer | 5-1/8"" 15K | 120""",Valves,K0050009,Available,"Red Deer"
"PPC 023510","Spool Spacer | 5-1/8"" 15K | 120""",Valves,A24284-1-003,Available,"Red Deer"
"PPC 023794","Spool Spacer | 5-1/8"" 15K | 120""",Valves,KSD20010302-005,Available,"Grand Prairie"
"PPC 023319","Spool Spacer | 5-1/8"" 15K | 120""",Valves,A24380-1-002,Available,"Grand Prairie"
"PPC 023509","Spool Spacer | 5-1/8"" 15K | 120""",Valves,A24284-1-004,Available,"Grand Prairie"
"PPC 023792","Spool Spacer | 5-1/8"" 15K | 120""",Valves,KSD20010302-006,Available,"Grand Prairie"
"PPC 023504","Spool Spacer | 5-1/8"" 15K | 120""",Valves,K0050017,Available,"Red Deer"
"PPC 030956","Spool Spacer | 5-1/8"" 15K | 120""",Valves,1XC650921015,Available,"Red Deer"
"PPC 031000","Spool Spacer | 5-1/8"" 15K | 120""",Valves,KSD20010302-012,In-Use,"Grand Prairie"
"PPC 030955","Spool Spacer | 5-1/8"" 15K | 120""",Valves,1XC650921010,Available,"Grand Prairie"
"PPC 030999","Spool Spacer | 5-1/8"" 15K | 120""",Valves,KSD20010302-011,Available,"Red Deer"
"PPC 031119","Spool Spacer | 5-1/8"" 15K | 120""",Valves,F25273-1-005,Available,"Red Deer"
"PPC 031126","Spool Spacer | 5-1/8"" 15K | 120""",Valves,F25273-1-002,Available,"Red Deer"
"PPC 031118","Spool Spacer | 5-1/8"" 15K | 120""",Valves,F25273-1-006,Available,"Red Deer"
"PPC 031127","Spool Spacer | 5-1/8"" 15K | 120""",Valves,F25273-1-001,Available,"Grand Prairie"
"PPC 031904","Spool Spacer | 5-1/8"" 15K | 120""",Valves,F25273-1-008,Available,"Red Deer"
"PPC 031865","Spool Spacer | 5-1/8"" 15K | 120""",Valves,F25273-1-015-016,Available,"Red Deer"
"PPC 031907","Spool Spacer | 5-1/8"" 15K | 120""",Valves,F25273-1-010,Available,"Red Deer"
"PPC 031905","Spool Spacer | 5-1/8"" 15K | 120""",Valves,F25273-1-009,Available,"Grand Prairie"
"PPC 031906","Spool Spacer | 5-1/8"" 15K | 120""",Valves,F25273-1-007,Available,"Red Deer"
PPC034076,"Spool Spacer | 5-1/8"" 15K | 120""",Valves,F25273-1-012,Available,"Grand Prairie"
PPC034077,"Spool Spacer | 5-1/8"" 15K | 120""",Valves,F25273-1-011,Available,"Red Deer"
PPC034078,"Spool Spacer | 5-1/8"" 15K | 120""",Valves,F25273-1-016,Available,"Red Deer"
PPC034674,"Spool Spacer | 5-1/8"" 15K | 120""",Valves,J9467-03,Available,"Red Deer"
PPC034675,"Spool Spacer | 5-1/8"" 15K | 120""",Valves,1068137-2-002,Available,"Red Deer"
PPC034832,"Spool Spacer | 5-1/8"" 15K | 120""",Valves,1068137-2-001,Available,"Red Deer"
PPC034833,"Spool Spacer | 5-1/8"" 15K | 120""",Valves,1068137-2-003,Available,"Red Deer"
PPC034834,"Spool Spacer | 5-1/8"" 15K | 120""",Valves,1068137-2-004,Available,"Red Deer"
PPC034993,"Spool Spacer | 5-1/8"" 15K | 120""",Valves,F25959-1-005,Available,"Red Deer"
PPC034994,"Spool Spacer | 5-1/8"" 15K | 120""",Valves,F25959-1-006,Available,"Red Deer"
PPC034995,"Spool Spacer | 5-1/8"" 15K | 120""",Valves,F25959-1-001,Available,"Red Deer"
PPC034996,"Spool Spacer | 5-1/8"" 15K | 120""",Valves,F25959-1-002,Available,"Red Deer"
PPC047343,"Spool Spacer | 5-1/8"" 15K | 120""",Valves,,Available,"Red Deer"
PPC047344,"Spool Spacer | 5-1/8"" 15K | 120""",Valves,,Available,"Red Deer"
"PPC 001335","Spool Spacer | 5-1/8"" 15K | 14""",Valves,BF173,In-Use,"Grand Prairie"
"PPC 023304","Spool Spacer | 5-1/8"" 15K | 14""",Valves,I16254-2-010,In-Use,"Grand Prairie"
"PPC 023331","Spool Spacer | 5-1/8"" 15K | 14""",Valves,13008.0,In-Use,"Grand Prairie"
"PPC 023498","Spool Spacer | 5-1/8"" 15K | 14""",Valves,K-18-579-SR-17,In-Use,"Grand Prairie"
"PPC 023508","Spool Spacer | 5-1/8"" 15K | 14""",Valves,K18-579-SR-05,Available,"Grand Prairie"
"PPC 023499","Spool Spacer | 5-1/8"" 15K | 14""",Valves,K-18-579-SR-18,In-Use,"Grand Prairie"
"PPC 023658","Spool Spacer | 5-1/8"" 15K | 14""",Valves,HXF114115-15-7-11,Available,"Grand Prairie"
"PPC 033088","Spool Spacer | 5-1/8"" 15K | 14""",Valves,HXF113184-1-9-21,Available,"Grand Prairie"
PPC044558,"Spool Spacer | 5-1/8"" 15K | 14""",Valves,1316024.0,New,"Red Deer"
PPC044559,"Spool Spacer | 5-1/8"" 15K | 14""",Valves,1316028.0,New,"Red Deer"
PPC044560,"Spool Spacer | 5-1/8"" 15K | 14""",Valves,1316030.0,New,"Red Deer"
PPC044561,"Spool Spacer | 5-1/8"" 15K | 14""",Valves,1316022.0,New,"Red Deer"
PPC044562,"Spool Spacer | 5-1/8"" 15K | 14""",Valves,1316029.0,New,"Red Deer"
PPC044563,"Spool Spacer | 5-1/8"" 15K | 14""",Valves,1316026.0,New,"Red Deer"
PPC044564,"Spool Spacer | 5-1/8"" 15K | 14""",Valves,1316023.0,New,"Red Deer"
PPC044565,"Spool Spacer | 5-1/8"" 15K | 14""",Valves,1312027.0,New,"Red Deer"
PPC044566,"Spool Spacer | 5-1/8"" 15K | 14""",Valves,1316021.0,New,"Red Deer"
PPC044567,"Spool Spacer | 5-1/8"" 15K | 14""",Valves,1316025.0,New,"Red Deer"
PPC045912,"Spool Spacer | 5-1/8"" 15K | 14""",Valves,OW1316029,Available,"Grand Prairie"
PPC047552,"Spool Spacer | 5-1/8"" 15K | 14""",Valves,OW1316022,In-Use,"Grand Prairie"
PPC047553,"Spool Spacer | 5-1/8"" 15K | 14""",Valves,OW1316030,In-Use,"Grand Prairie"
PPC040682,"Spool Spacer | 5-1/8"" 15K | 24""",Valves,I20609-1-023,In-Use,"Grand Prairie"
PPC040684,"Spool Spacer | 5-1/8"" 15K | 24""",Valves,I20609-1-021,Available,"Grand Prairie"
PPC043873,"Spool Spacer | 5-1/8"" 15K | 24""",Valves,J4711-08,In-Use,"Grand Prairie"
PPC043874,"Spool Spacer | 5-1/8"" 15K | 24""",Valves,SJB0368,Available,"Grand Prairie"
PPC044275,"Spool Spacer | 5-1/8"" 15K | 24""",Valves,F27859-3-020,In-Use,"Grand Prairie"
PPC044276,"Spool Spacer | 5-1/8"" 15K | 24""",Valves,F27859-3-019,Available,"Grand Prairie"
